id,Promyelocyte,Myelocyte,Monoblast,Lymphocyte,Metamyelocyte,Myeloblast,Erythroblast,Lymphoblast,Granulocyte,Plasma cell,erythrocyte,Monocyte,Megakaryozyt
29404,0,0,0,0,0,1,0,0,0,0,0,0,0
29405,0,0,0,0,0,1,0,0,0,0,0,0,0
29406,0,0,0,0,0,1,0,0,0,0,0,0,0
29407,0,0,0,0,0,1,0,0,0,0,0,0,0
29408,0,0,0,0,0,1,0,0,0,0,0,0,0
29409,0,0,0,0,0,1,0,0,0,0,0,0,0
29410,0,0,0,0,0,1,0,0,0,0,0,0,0
29411,1,0,0,0,0,0,0,0,0,0,0,0,0
29412,0,0,0,0,0,1,0,0,0,0,0,0,0
29414,0,0,0,0,0,1,0,0,0,0,0,0,0
29415,0,0,1,0,0,0,0,0,0,0,0,0,0
29416,0,0,0,0,0,1,0,0,0,0,0,0,0
29417,0,0,0,0,0,1,0,0,0,0,0,0,0
29419,0,0,0,0,0,1,0,0,0,0,0,0,0
29420,0,0,0,0,0,1,0,0,0,0,0,0,0
29421,0,0,0,0,0,1,0,0,0,0,0,0,0
29422,0,0,0,0,0,1,0,0,0,0,0,0,0
29423,0,0,0,0,0,1,0,0,0,0,0,0,0
29424,0,0,0,0,0,1,0,0,0,0,0,0,0
29425,0,0,0,0,0,1,0,0,0,0,0,0,0
29427,0,0,0,0,0,1,0,0,0,0,0,0,0
29428,0,0,0,0,0,1,0,0,0,0,0,0,0
29429,1,0,0,0,0,0,0,0,0,0,0,0,0
29430,0,0,0,0,0,1,0,0,0,0,0,0,0
29431,0,0,0,0,0,1,0,0,0,0,0,0,0
29433,1,0,0,0,0,0,0,0,0,0,0,0,0
29434,0,1,0,0,0,0,0,0,0,0,0,0,0
29435,0,0,0,0,0,1,0,0,0,0,0,0,0
29436,0,0,0,0,0,1,0,0,0,0,0,0,0
29437,0,1,0,0,0,0,0,0,0,0,0,0,0
29438,0,0,0,0,0,1,0,0,0,0,0,0,0
29439,0,0,0,0,0,1,0,0,0,0,0,0,0
29440,0,0,0,0,0,0,1,0,0,0,0,0,0
29441,1,0,0,0,0,0,0,0,0,0,0,0,0
29442,0,0,0,0,0,1,0,0,0,0,0,0,0
29444,0,0,0,0,0,1,0,0,0,0,0,0,0
29445,0,0,0,0,0,1,0,0,0,0,0,0,0
29447,0,0,0,0,0,1,0,0,0,0,0,0,0
29448,0,0,0,0,0,1,0,0,0,0,0,0,0
29449,0,0,0,0,0,1,0,0,0,0,0,0,0
29450,0,0,0,0,0,1,0,0,0,0,0,0,0
29451,0,0,0,0,0,1,0,0,0,0,0,0,0
29452,0,0,0,0,0,1,0,0,0,0,0,0,0
29454,0,0,0,0,0,1,0,0,0,0,0,0,0
29455,0,0,0,0,0,1,0,0,0,0,0,0,0
29456,0,0,0,0,0,1,0,0,0,0,0,0,0
29457,0,0,0,0,0,1,0,0,0,0,0,0,0
29458,0,0,0,0,0,1,0,0,0,0,0,0,0
29459,0,0,0,0,0,1,0,0,0,0,0,0,0
29460,0,0,0,0,0,1,0,0,0,0,0,0,0
29461,0,0,0,0,0,1,0,0,0,0,0,0,0
29463,0,0,0,0,0,1,0,0,0,0,0,0,0
29464,0,1,0,0,0,0,0,0,0,0,0,0,0
29465,0,0,0,0,0,1,0,0,0,0,0,0,0
29466,0,0,0,0,0,1,0,0,0,0,0,0,0
29468,0,0,0,0,0,1,0,0,0,0,0,0,0
29470,0,0,0,0,0,1,0,0,0,0,0,0,0
29473,0,0,0,0,0,0,0,0,1,0,0,0,0
29475,0,0,0,0,0,0,1,0,0,0,0,0,0
29477,0,0,0,0,0,1,0,0,0,0,0,0,0
29478,0,0,0,0,0,1,0,0,0,0,0,0,0
29479,0,0,0,0,0,0,1,0,0,0,0,0,0
29480,0,0,0,0,0,1,0,0,0,0,0,0,0
29481,0,0,0,0,0,0,0,0,1,0,0,0,0
29482,0,0,0,0,0,1,0,0,0,0,0,0,0
29483,0,0,0,0,0,1,0,0,0,0,0,0,0
29484,0,0,0,0,0,0,0,0,1,0,0,0,0
29485,0,0,0,0,0,1,0,0,0,0,0,0,0
29486,0,0,0,0,0,1,0,0,0,0,0,0,0
29487,1,0,0,0,0,0,0,0,0,0,0,0,0
29488,0,0,0,0,0,0,0,0,0,1,0,0,0
29489,0,0,0,0,0,0,0,0,1,0,0,0,0
29490,0,0,0,0,0,1,0,0,0,0,0,0,0
29491,0,0,0,0,0,1,0,0,0,0,0,0,0
29492,1,0,0,0,0,0,0,0,0,0,0,0,0
29493,0,0,0,0,0,0,1,0,0,0,0,0,0
29494,0,0,0,0,0,0,1,0,0,0,0,0,0
29496,0,0,0,0,0,1,0,0,0,0,0,0,0
29497,0,0,0,0,0,1,0,0,0,0,0,0,0
29498,0,0,0,0,0,1,0,0,0,0,0,0,0
29499,0,0,0,0,0,1,0,0,0,0,0,0,0
29502,0,0,0,0,0,0,1,0,0,0,0,0,0
29503,0,0,0,0,0,1,0,0,0,0,0,0,0
29504,0,0,0,0,0,1,0,0,0,0,0,0,0
29505,0,0,0,0,0,1,0,0,0,0,0,0,0
29506,1,0,0,0,0,0,0,0,0,0,0,0,0
29507,0,0,0,0,0,1,0,0,0,0,0,0,0
29509,0,0,0,0,0,1,0,0,0,0,0,0,0
29510,0,0,0,0,0,0,1,0,0,0,0,0,0
29512,0,0,0,0,0,1,0,0,0,0,0,0,0
29513,0,0,0,0,0,0,0,0,1,0,0,0,0
29514,0,0,0,0,0,1,0,0,0,0,0,0,0
29515,0,0,0,0,1,0,0,0,0,0,0,0,0
29516,0,0,0,0,0,1,0,0,0,0,0,0,0
29517,0,0,0,0,0,0,1,0,0,0,0,0,0
29518,0,0,0,0,0,1,0,0,0,0,0,0,0
29520,0,0,0,0,0,1,0,0,0,0,0,0,0
29523,0,0,0,0,0,1,0,0,0,0,0,0,0
29525,0,0,0,0,0,1,0,0,0,0,0,0,0
29526,0,0,0,0,0,1,0,0,0,0,0,0,0
29527,0,0,0,0,0,1,0,0,0,0,0,0,0
29528,0,1,0,0,0,0,0,0,0,0,0,0,0
29529,0,0,0,0,0,1,0,0,0,0,0,0,0
29530,0,0,0,0,0,0,1,0,0,0,0,0,0
29532,0,0,0,0,0,0,1,0,0,0,0,0,0
29533,0,0,0,0,0,0,1,0,0,0,0,0,0
29535,0,0,0,0,0,1,0,0,0,0,0,0,0
29537,0,0,0,0,0,1,0,0,0,0,0,0,0
29538,0,0,0,0,0,0,1,0,0,0,0,0,0
29539,0,0,0,0,0,0,1,0,0,0,0,0,0
29540,0,0,0,0,0,0,1,0,0,0,0,0,0
29543,0,0,0,0,0,0,1,0,0,0,0,0,0
29545,0,0,0,0,0,0,1,0,0,0,0,0,0
29546,0,0,0,0,0,0,1,0,0,0,0,0,0
29549,0,0,0,0,0,0,1,0,0,0,0,0,0
29552,0,0,0,0,0,1,0,0,0,0,0,0,0
29554,1,0,0,0,0,0,0,0,0,0,0,0,0
29558,0,0,0,0,0,1,0,0,0,0,0,0,0
29560,0,0,0,0,0,0,1,0,0,0,0,0,0
29561,0,0,0,0,0,1,0,0,0,0,0,0,0
29562,0,0,0,0,0,0,1,0,0,0,0,0,0
29563,0,0,0,0,0,0,1,0,0,0,0,0,0
29567,0,1,0,0,0,0,0,0,0,0,0,0,0
29568,0,0,0,0,0,1,0,0,0,0,0,0,0
29569,0,0,0,0,0,0,1,0,0,0,0,0,0
29570,0,0,0,0,0,0,1,0,0,0,0,0,0
30185,0,0,1,0,0,0,0,0,0,0,0,0,0
30186,1,0,0,0,0,0,0,0,0,0,0,0,0
30187,0,0,0,0,0,1,0,0,0,0,0,0,0
30188,1,0,0,0,0,0,0,0,0,0,0,0,0
30189,0,0,0,0,0,1,0,0,0,0,0,0,0
30193,1,0,0,0,0,0,0,0,0,0,0,0,0
30195,1,0,0,0,0,0,0,0,0,0,0,0,0
31082,0,0,0,0,0,1,0,0,0,0,0,0,0
31083,0,0,0,0,0,1,0,0,0,0,0,0,0
31085,0,0,0,0,0,1,0,0,0,0,0,0,0
31088,0,0,0,0,0,1,0,0,0,0,0,0,0
31089,0,0,0,0,0,1,0,0,0,0,0,0,0
31090,0,0,0,0,0,1,0,0,0,0,0,0,0
31091,0,0,0,0,0,1,0,0,0,0,0,0,0
31092,0,0,0,0,0,1,0,0,0,0,0,0,0
31093,0,0,0,0,0,1,0,0,0,0,0,0,0
31094,0,0,0,0,0,1,0,0,0,0,0,0,0
31096,0,0,0,0,0,1,0,0,0,0,0,0,0
31097,0,0,0,0,0,1,0,0,0,0,0,0,0
31098,0,0,0,0,0,1,0,0,0,0,0,0,0
31100,0,0,0,0,0,1,0,0,0,0,0,0,0
31101,0,0,0,0,0,1,0,0,0,0,0,0,0
31102,0,0,0,0,0,1,0,0,0,0,0,0,0
31103,0,0,0,0,0,1,0,0,0,0,0,0,0
31104,0,0,0,0,0,1,0,0,0,0,0,0,0
31107,0,0,0,0,0,1,0,0,0,0,0,0,0
31109,0,0,0,0,0,1,0,0,0,0,0,0,0
31110,0,0,0,0,0,1,0,0,0,0,0,0,0
31112,0,0,0,0,0,1,0,0,0,0,0,0,0
31115,0,0,0,0,0,1,0,0,0,0,0,0,0
31116,0,0,0,0,0,1,0,0,0,0,0,0,0
31117,0,0,0,0,0,1,0,0,0,0,0,0,0
31120,0,0,0,0,0,1,0,0,0,0,0,0,0
31121,0,0,0,0,0,1,0,0,0,0,0,0,0
31122,0,0,0,0,0,1,0,0,0,0,0,0,0
31123,0,0,0,0,0,1,0,0,0,0,0,0,0
31124,0,0,0,0,0,1,0,0,0,0,0,0,0
31127,0,0,0,0,0,1,0,0,0,0,0,0,0
31129,0,0,0,0,0,1,0,0,0,0,0,0,0
31130,0,0,0,0,0,1,0,0,0,0,0,0,0
31133,0,0,0,0,1,0,0,0,0,0,0,0,0
31139,0,0,0,0,0,1,0,0,0,0,0,0,0
31140,0,0,0,0,0,1,0,0,0,0,0,0,0
31141,0,0,0,0,0,1,0,0,0,0,0,0,0
31143,0,1,0,0,0,0,0,0,0,0,0,0,0
31885,0,0,0,0,0,1,0,0,0,0,0,0,0
31886,0,0,0,0,0,1,0,0,0,0,0,0,0
31887,0,0,0,0,0,1,0,0,0,0,0,0,0
31888,0,0,0,0,0,1,0,0,0,0,0,0,0
31889,0,0,0,0,0,1,0,0,0,0,0,0,0
31890,1,0,0,0,0,0,0,0,0,0,0,0,0
31891,0,0,0,0,0,1,0,0,0,0,0,0,0
31892,0,0,0,0,0,1,0,0,0,0,0,0,0
31893,0,0,0,0,0,1,0,0,0,0,0,0,0
31894,0,0,0,0,0,1,0,0,0,0,0,0,0
31895,0,0,0,0,0,1,0,0,0,0,0,0,0
31896,0,0,0,0,0,1,0,0,0,0,0,0,0
31897,1,0,0,0,0,0,0,0,0,0,0,0,0
31898,0,0,0,0,0,1,0,0,0,0,0,0,0
31899,0,0,0,0,0,1,0,0,0,0,0,0,0
31900,0,0,0,0,0,1,0,0,0,0,0,0,0
31901,0,0,0,0,0,1,0,0,0,0,0,0,0
31902,0,0,0,0,0,1,0,0,0,0,0,0,0
31903,0,0,0,0,0,1,0,0,0,0,0,0,0
31904,0,0,0,0,0,1,0,0,0,0,0,0,0
31905,0,0,0,0,0,1,0,0,0,0,0,0,0
31906,0,0,0,0,0,1,0,0,0,0,0,0,0
31907,0,0,0,0,0,1,0,0,0,0,0,0,0
31908,0,0,0,0,0,1,0,0,0,0,0,0,0
31909,0,0,0,0,0,1,0,0,0,0,0,0,0
31910,0,0,0,0,0,1,0,0,0,0,0,0,0
31911,1,0,0,0,0,0,0,0,0,0,0,0,0
31912,0,0,0,0,0,1,0,0,0,0,0,0,0
31913,0,0,0,0,0,1,0,0,0,0,0,0,0
31914,1,0,0,0,0,0,0,0,0,0,0,0,0
31915,0,0,0,0,0,1,0,0,0,0,0,0,0
31916,0,0,0,0,0,1,0,0,0,0,0,0,0
31917,0,0,0,0,0,1,0,0,0,0,0,0,0
31918,0,0,0,0,0,1,0,0,0,0,0,0,0
31919,0,0,0,0,0,0,0,1,0,0,0,0,0
31921,0,0,0,0,0,1,0,0,0,0,0,0,0
31923,0,0,0,0,0,1,0,0,0,0,0,0,0
31924,0,0,0,0,0,1,0,0,0,0,0,0,0
31925,0,0,0,0,0,1,0,0,0,0,0,0,0
31927,0,0,0,0,0,1,0,0,0,0,0,0,0
31928,0,0,0,0,0,1,0,0,0,0,0,0,0
31929,1,0,0,0,0,0,0,0,0,0,0,0,0
31930,0,0,0,0,0,1,0,0,0,0,0,0,0
31931,0,0,0,0,0,1,0,0,0,0,0,0,0
31933,0,0,0,0,0,1,0,0,0,0,0,0,0
31934,0,0,0,0,0,1,0,0,0,0,0,0,0
31935,0,0,0,0,0,1,0,0,0,0,0,0,0
31936,0,0,0,0,0,1,0,0,0,0,0,0,0
31937,0,0,0,0,0,1,0,0,0,0,0,0,0
31938,0,0,0,0,0,1,0,0,0,0,0,0,0
31939,0,0,0,0,0,1,0,0,0,0,0,0,0
31940,0,0,0,0,0,1,0,0,0,0,0,0,0
31941,0,0,0,0,0,1,0,0,0,0,0,0,0
31942,0,0,0,0,0,1,0,0,0,0,0,0,0
31943,0,0,0,0,0,1,0,0,0,0,0,0,0
31947,0,0,0,0,0,1,0,0,0,0,0,0,0
31949,0,0,0,0,0,1,0,0,0,0,0,0,0
31951,0,0,0,0,0,1,0,0,0,0,0,0,0
31952,0,0,0,0,0,1,0,0,0,0,0,0,0
31953,0,0,0,0,0,1,0,0,0,0,0,0,0
31954,0,0,0,0,0,1,0,0,0,0,0,0,0
31955,0,0,0,0,0,1,0,0,0,0,0,0,0
31956,0,0,0,0,0,1,0,0,0,0,0,0,0
31957,0,0,0,0,0,1,0,0,0,0,0,0,0
31958,0,0,0,0,0,1,0,0,0,0,0,0,0
31959,0,0,0,0,0,1,0,0,0,0,0,0,0
31960,0,0,0,0,1,0,0,0,0,0,0,0,0
31961,0,0,0,0,0,1,0,0,0,0,0,0,0
31962,0,1,0,0,0,0,0,0,0,0,0,0,0
31963,0,0,0,0,0,1,0,0,0,0,0,0,0
31964,0,1,0,0,0,0,0,0,0,0,0,0,0
31965,0,0,0,0,0,1,0,0,0,0,0,0,0
31966,0,1,0,0,0,0,0,0,0,0,0,0,0
31967,0,0,0,0,0,1,0,0,0,0,0,0,0
31968,0,0,0,0,1,0,0,0,0,0,0,0,0
31969,0,0,0,0,0,1,0,0,0,0,0,0,0
31970,0,0,0,0,1,0,0,0,0,0,0,0,0
31972,0,0,0,0,0,1,0,0,0,0,0,0,0
31973,0,1,0,0,0,0,0,0,0,0,0,0,0
31976,0,0,0,0,0,1,0,0,0,0,0,0,0
31977,0,0,0,0,0,1,0,0,0,0,0,0,0
31980,0,1,0,0,0,0,0,0,0,0,0,0,0
31981,0,0,0,0,0,1,0,0,0,0,0,0,0
31982,0,0,0,0,0,0,0,0,1,0,0,0,0
31983,0,0,0,0,1,0,0,0,0,0,0,0,0
31984,0,0,0,0,0,1,0,0,0,0,0,0,0
31985,0,0,0,0,0,1,0,0,0,0,0,0,0
31986,0,0,0,0,0,0,0,0,1,0,0,0,0
31987,0,0,0,0,0,1,0,0,0,0,0,0,0
31989,0,0,0,0,0,0,1,0,0,0,0,0,0
31990,1,0,0,0,0,0,0,0,0,0,0,0,0
31991,0,1,0,0,0,0,0,0,0,0,0,0,0
31993,0,1,0,0,0,0,0,0,0,0,0,0,0
31995,0,0,0,0,0,1,0,0,0,0,0,0,0
31998,0,0,0,0,0,0,0,0,1,0,0,0,0
31999,0,0,0,0,1,0,0,0,0,0,0,0,0
32004,0,0,0,0,1,0,0,0,0,0,0,0,0
32005,0,0,0,0,1,0,0,0,0,0,0,0,0
32007,0,0,0,0,0,0,0,0,1,0,0,0,0
32008,0,0,0,0,0,1,0,0,0,0,0,0,0
32009,0,0,0,0,0,1,0,0,0,0,0,0,0
32012,0,0,0,0,0,0,0,0,1,0,0,0,0
32013,0,0,0,0,0,0,0,0,1,0,0,0,0
32014,1,0,0,0,0,0,0,0,0,0,0,0,0
32015,0,0,0,0,0,0,0,0,1,0,0,0,0
32016,1,0,0,0,0,0,0,0,0,0,0,0,0
32018,0,0,0,0,0,1,0,0,0,0,0,0,0
32020,0,0,0,0,0,1,0,0,0,0,0,0,0
32021,0,0,0,0,1,0,0,0,0,0,0,0,0
32023,0,0,0,0,0,1,0,0,0,0,0,0,0
32024,0,0,0,0,1,0,0,0,0,0,0,0,0
32027,0,0,0,0,0,1,0,0,0,0,0,0,0
32028,0,0,0,0,0,1,0,0,0,0,0,0,0
32029,0,0,0,0,0,0,1,0,0,0,0,0,0
32030,0,1,0,0,0,0,0,0,0,0,0,0,0
32031,0,0,0,0,0,0,0,0,1,0,0,0,0
32032,0,0,0,0,1,0,0,0,0,0,0,0,0
32034,0,0,0,0,0,0,1,0,0,0,0,0,0
32035,0,0,0,0,0,1,0,0,0,0,0,0,0
32036,0,0,0,0,0,0,1,0,0,0,0,0,0
32038,0,0,0,0,0,0,1,0,0,0,0,0,0
32039,0,0,0,0,0,0,1,0,0,0,0,0,0
32040,0,0,0,0,0,0,1,0,0,0,0,0,0
32042,0,0,0,0,0,1,0,0,0,0,0,0,0
32045,0,0,0,0,0,1,0,0,0,0,0,0,0
32048,0,0,0,0,1,0,0,0,0,0,0,0,0
32056,0,0,0,0,0,1,0,0,0,0,0,0,0
32057,0,0,0,0,0,0,1,0,0,0,0,0,0
30497,0,0,0,0,0,1,0,0,0,0,0,0,0
30498,0,0,0,0,0,1,0,0,0,0,0,0,0
30499,0,0,0,0,0,1,0,0,0,0,0,0,0
30500,0,0,0,0,0,1,0,0,0,0,0,0,0
30501,0,0,0,0,0,1,0,0,0,0,0,0,0
30502,0,0,0,0,0,1,0,0,0,0,0,0,0
30503,0,0,0,0,0,1,0,0,0,0,0,0,0
30504,0,0,0,0,0,1,0,0,0,0,0,0,0
30505,0,0,0,0,0,0,0,1,0,0,0,0,0
30506,0,0,0,0,0,1,0,0,0,0,0,0,0
30507,0,0,0,0,0,1,0,0,0,0,0,0,0
30508,0,0,0,0,0,1,0,0,0,0,0,0,0
30509,0,0,0,0,0,1,0,0,0,0,0,0,0
30510,0,0,0,0,0,1,0,0,0,0,0,0,0
30511,0,0,0,0,0,1,0,0,0,0,0,0,0
30512,0,0,0,0,0,1,0,0,0,0,0,0,0
30514,0,0,0,0,0,1,0,0,0,0,0,0,0
30515,0,0,0,0,0,1,0,0,0,0,0,0,0
30516,0,0,0,0,0,1,0,0,0,0,0,0,0
30517,0,0,0,0,0,1,0,0,0,0,0,0,0
30518,0,0,0,0,0,1,0,0,0,0,0,0,0
30519,0,0,0,0,0,1,0,0,0,0,0,0,0
30520,0,0,0,0,0,1,0,0,0,0,0,0,0
30521,0,0,0,0,0,1,0,0,0,0,0,0,0
30522,0,0,0,0,0,1,0,0,0,0,0,0,0
30523,0,0,0,0,0,1,0,0,0,0,0,0,0
30524,0,0,0,0,0,1,0,0,0,0,0,0,0
30526,0,0,0,0,0,1,0,0,0,0,0,0,0
30527,0,0,0,0,0,1,0,0,0,0,0,0,0
30529,0,0,0,0,0,1,0,0,0,0,0,0,0
30530,0,0,0,0,0,1,0,0,0,0,0,0,0
30531,0,0,0,0,0,1,0,0,0,0,0,0,0
30532,0,0,0,0,0,1,0,0,0,0,0,0,0
30533,0,0,0,0,0,1,0,0,0,0,0,0,0
30534,0,0,0,0,0,1,0,0,0,0,0,0,0
30535,0,0,0,0,0,1,0,0,0,0,0,0,0
30536,0,0,0,0,0,1,0,0,0,0,0,0,0
30538,0,0,0,0,0,1,0,0,0,0,0,0,0
30539,0,0,0,0,0,1,0,0,0,0,0,0,0
30540,0,0,0,0,0,1,0,0,0,0,0,0,0
30543,0,0,0,0,0,1,0,0,0,0,0,0,0
30544,0,0,0,0,0,1,0,0,0,0,0,0,0
30545,0,0,0,0,0,1,0,0,0,0,0,0,0
30546,0,0,0,0,0,1,0,0,0,0,0,0,0
30548,0,0,0,0,0,1,0,0,0,0,0,0,0
30549,1,0,0,0,0,0,0,0,0,0,0,0,0
30551,0,0,0,0,0,1,0,0,0,0,0,0,0
30552,0,0,0,0,0,1,0,0,0,0,0,0,0
30553,0,0,0,0,0,1,0,0,0,0,0,0,0
30554,0,0,0,0,0,1,0,0,0,0,0,0,0
30555,0,0,0,0,0,1,0,0,0,0,0,0,0
30556,0,0,0,0,0,1,0,0,0,0,0,0,0
30557,0,0,0,0,0,1,0,0,0,0,0,0,0
30558,0,0,0,0,0,1,0,0,0,0,0,0,0
30559,0,0,0,0,0,1,0,0,0,0,0,0,0
30561,0,0,0,0,0,1,0,0,0,0,0,0,0
30562,0,0,0,0,0,1,0,0,0,0,0,0,0
30563,0,0,0,0,0,1,0,0,0,0,0,0,0
30564,0,0,0,0,0,1,0,0,0,0,0,0,0
30565,0,0,0,0,0,1,0,0,0,0,0,0,0
30566,0,0,0,0,0,1,0,0,0,0,0,0,0
30567,0,0,0,0,0,1,0,0,0,0,0,0,0
30570,0,0,0,0,0,1,0,0,0,0,0,0,0
30571,1,0,0,0,0,0,0,0,0,0,0,0,0
30572,0,0,0,0,0,1,0,0,0,0,0,0,0
30574,0,0,0,0,0,1,0,0,0,0,0,0,0
30575,0,0,0,0,0,1,0,0,0,0,0,0,0
30576,0,0,0,0,0,1,0,0,0,0,0,0,0
30577,0,0,0,0,0,1,0,0,0,0,0,0,0
30578,0,0,0,0,0,1,0,0,0,0,0,0,0
30582,0,0,0,0,0,1,0,0,0,0,0,0,0
30583,0,0,0,0,0,1,0,0,0,0,0,0,0
30585,0,0,0,0,0,1,0,0,0,0,0,0,0
30586,0,0,0,0,0,1,0,0,0,0,0,0,0
30587,0,0,0,0,0,1,0,0,0,0,0,0,0
30588,0,0,0,0,0,1,0,0,0,0,0,0,0
30589,0,0,0,0,0,1,0,0,0,0,0,0,0
30590,0,0,0,0,0,1,0,0,0,0,0,0,0
30592,0,0,0,0,0,1,0,0,0,0,0,0,0
30593,0,0,0,0,0,1,0,0,0,0,0,0,0
30594,0,0,0,0,0,1,0,0,0,0,0,0,0
30595,0,0,0,0,0,1,0,0,0,0,0,0,0
30596,0,0,0,0,0,1,0,0,0,0,0,0,0
30597,0,0,0,0,0,1,0,0,0,0,0,0,0
29884,0,0,0,0,0,1,0,0,0,0,0,0,0
29885,0,0,1,0,0,0,0,0,0,0,0,0,0
29886,0,0,0,0,0,1,0,0,0,0,0,0,0
29887,0,0,0,0,0,1,0,0,0,0,0,0,0
29888,0,0,1,0,0,0,0,0,0,0,0,0,0
29891,0,0,0,0,0,1,0,0,0,0,0,0,0
29893,0,0,1,0,0,0,0,0,0,0,0,0,0
29894,0,0,1,0,0,0,0,0,0,0,0,0,0
29895,0,0,1,0,0,0,0,0,0,0,0,0,0
29896,0,0,1,0,0,0,0,0,0,0,0,0,0
29897,0,0,0,0,0,1,0,0,0,0,0,0,0
29898,0,0,0,0,0,1,0,0,0,0,0,0,0
29899,0,0,1,0,0,0,0,0,0,0,0,0,0
29900,0,0,1,0,0,0,0,0,0,0,0,0,0
29901,0,0,1,0,0,0,0,0,0,0,0,0,0
29902,0,0,0,0,0,1,0,0,0,0,0,0,0
29906,0,0,1,0,0,0,0,0,0,0,0,0,0
29911,0,0,0,0,0,1,0,0,0,0,0,0,0
29912,0,0,0,0,0,1,0,0,0,0,0,0,0
29913,0,0,0,0,0,1,0,0,0,0,0,0,0
29916,0,0,1,0,0,0,0,0,0,0,0,0,0
29917,0,0,1,0,0,0,0,0,0,0,0,0,0
29919,0,0,1,0,0,0,0,0,0,0,0,0,0
29920,0,0,0,0,0,0,0,0,1,0,0,0,0
29921,0,0,1,0,0,0,0,0,0,0,0,0,0
29922,0,0,1,0,0,0,0,0,0,0,0,0,0
29924,0,0,1,0,0,0,0,0,0,0,0,0,0
29925,0,0,0,0,0,1,0,0,0,0,0,0,0
29926,0,0,0,0,0,1,0,0,0,0,0,0,0
29927,0,0,0,0,0,1,0,0,0,0,0,0,0
29930,0,0,1,0,0,0,0,0,0,0,0,0,0
29931,0,0,0,0,0,1,0,0,0,0,0,0,0
29935,0,0,0,0,0,0,0,0,1,0,0,0,0
29936,0,0,0,0,0,0,1,0,0,0,0,0,0
29937,0,0,0,0,0,1,0,0,0,0,0,0,0
29939,0,0,0,0,0,1,0,0,0,0,0,0,0
29941,0,0,0,0,0,1,0,0,0,0,0,0,0
29943,0,0,0,0,0,1,0,0,0,0,0,0,0
29944,0,0,0,0,0,1,0,0,0,0,0,0,0
29946,0,0,0,0,0,0,1,0,0,0,0,0,0
29947,0,0,1,0,0,0,0,0,0,0,0,0,0
29958,0,0,0,0,0,1,0,0,0,0,0,0,0
29966,0,0,0,0,1,0,0,0,0,0,0,0,0
29968,0,0,0,0,0,1,0,0,0,0,0,0,0
30744,0,0,0,0,0,1,0,0,0,0,0,0,0
30745,0,0,0,0,0,1,0,0,0,0,0,0,0
30746,0,0,0,0,0,1,0,0,0,0,0,0,0
30747,0,0,0,0,0,1,0,0,0,0,0,0,0
30748,0,0,0,0,0,1,0,0,0,0,0,0,0
30749,0,0,0,0,0,1,0,0,0,0,0,0,0
30750,0,0,0,0,0,1,0,0,0,0,0,0,0
30751,0,0,0,0,0,1,0,0,0,0,0,0,0
30752,0,0,0,0,0,1,0,0,0,0,0,0,0
30753,0,0,0,0,0,1,0,0,0,0,0,0,0
30754,0,0,0,0,0,1,0,0,0,0,0,0,0
30755,0,0,0,0,0,1,0,0,0,0,0,0,0
30756,0,0,0,0,0,1,0,0,0,0,0,0,0
30757,0,0,0,0,0,1,0,0,0,0,0,0,0
30758,0,0,0,0,0,1,0,0,0,0,0,0,0
30759,0,0,0,0,0,1,0,0,0,0,0,0,0
30760,0,0,0,0,0,1,0,0,0,0,0,0,0
30761,0,0,0,0,0,1,0,0,0,0,0,0,0
30762,0,0,0,0,0,1,0,0,0,0,0,0,0
30763,0,0,0,0,0,1,0,0,0,0,0,0,0
30764,0,0,0,0,0,1,0,0,0,0,0,0,0
30765,0,0,0,0,0,1,0,0,0,0,0,0,0
30766,0,0,0,0,0,1,0,0,0,0,0,0,0
30767,0,0,0,0,0,1,0,0,0,0,0,0,0
30768,0,0,0,0,0,1,0,0,0,0,0,0,0
30769,0,0,0,0,0,1,0,0,0,0,0,0,0
30770,0,0,0,0,0,1,0,0,0,0,0,0,0
30771,0,0,0,0,0,1,0,0,0,0,0,0,0
30772,0,0,0,0,0,1,0,0,0,0,0,0,0
30773,1,0,0,0,0,0,0,0,0,0,0,0,0
30774,0,0,0,0,0,1,0,0,0,0,0,0,0
30775,0,0,0,0,0,1,0,0,0,0,0,0,0
30776,0,0,0,0,0,1,0,0,0,0,0,0,0
30777,0,0,0,0,0,1,0,0,0,0,0,0,0
30778,0,0,0,0,0,1,0,0,0,0,0,0,0
30779,0,0,0,0,0,1,0,0,0,0,0,0,0
30780,0,0,0,0,0,1,0,0,0,0,0,0,0
30781,0,0,0,0,0,1,0,0,0,0,0,0,0
30782,0,0,0,0,0,1,0,0,0,0,0,0,0
30783,0,0,0,0,0,1,0,0,0,0,0,0,0
30784,0,0,0,0,0,1,0,0,0,0,0,0,0
30785,0,0,0,0,0,1,0,0,0,0,0,0,0
30786,0,0,0,0,0,1,0,0,0,0,0,0,0
30787,0,0,0,0,0,1,0,0,0,0,0,0,0
30788,0,0,0,0,0,1,0,0,0,0,0,0,0
30789,0,0,0,0,0,1,0,0,0,0,0,0,0
30790,0,0,0,0,0,1,0,0,0,0,0,0,0
30791,0,0,0,0,0,1,0,0,0,0,0,0,0
30792,0,0,0,0,0,1,0,0,0,0,0,0,0
30793,0,0,0,0,0,1,0,0,0,0,0,0,0
30794,0,0,0,0,0,1,0,0,0,0,0,0,0
30795,0,0,0,0,0,1,0,0,0,0,0,0,0
